id,partition,region,type,current_key,parent_key
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,37,37
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,38,38
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,39,39
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,40,40
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,41,41
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,42,42
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,43,43
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,44,44
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,45,45
arn:aws:ecr:ap-south-1:531341628109:repository/recommendation-engine/sha256:b5d329d38c6dfe765c37e998bc33d7fe2e0f9b3dcc682bb448045c3962abb1b7,aws,ap-south-1,AWS_ECR_CONTAINER_IMAGE,46,46
